stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
20431,1305,Le Plateau Pv,,14.645326,-61.073752,0,10363,0
20432,1306,Le Plateau 2Pv,,14.645966,-61.075121,0,10364,0
20433,1307,Crete Coq Pv,,14.647811,-61.076903,0,10365,0
10412,CRMLAU,Croisee Morne Laurent Pv,,14.648854,-61.078317,1,,0
21117,2270,Croisee Morne Laurent Pv,,14.649127,-61.078103,0,10412,0
20434,1308,Sacré Coeur Pv,,14.649604,-61.079194,0,10366,0
10830,RODAT,Rodate Pv,,14.662622,-61.075433,1,,0
21079,2229,Rodate Pv,,14.662622,-61.075433,0,10830,0
10831,RODAT2,Rodate 2Pv,,14.660472,-61.074841,1,,0
21080,2230,Rodate 2Pv,,14.660472,-61.074841,0,10831,0
10832,RODAT3,Rodate 3Pv,,14.659447,-61.074088,1,,0
21081,2231,Rodate 3Pv,,14.659447,-61.074088,0,10832,0
10833,RODAT4,Rodate 4Pv,,14.658361,-61.073885,1,,0
21082,2232,Rodate 4Pv,,14.658361,-61.073885,0,10833,0
10834,RODAT5,Rodate 5Pv,,14.656640,-61.074154,1,,0
21083,2233,Rodate 5Pv,,14.656640,-61.074154,0,10834,0
10835,RODAT6,Rodate 6Pv,,14.654890,-61.073557,1,,0
21084,2234,Rodate 6Pv,,14.654890,-61.073557,0,10835,0
10836,RODAT7,Rodate 7Pv,,14.654053,-61.073248,1,,0
21085,2235,Rodate 7Pv,,14.654053,-61.073248,0,10836,0
10837,RODAT8,Rodate 8Pv,,14.654454,-61.072211,1,,0
21086,2236,Rodate 8Pv,,14.654454,-61.072211,0,10837,0
10838,RODAT9,Rodate 9Pv,,14.651527,-61.072985,1,,0
21087,2237,Rodate 9Pv,,14.651527,-61.072985,0,10838,0
10839,RODAT10,Rodate 10Pv,,14.649650,-61.074198,1,,0
21088,2238,Rodate 10Pv,,14.649650,-61.074198,0,10839,0
10840,RODAT11,Rodate 11Pv,,14.647834,-61.073210,1,,0
21089,2239,Rodate 11Pv,,14.647834,-61.073210,0,10840,0
10382,POSCO,Poste Colon Pv,,14.641344,-61.070484,1,,0
20450,1324,Poste Colon Pv,,14.641344,-61.070484,0,10382,0
10383,POSCO2,Poste Colon 2Pv,,14.640390,-61.068493,1,,0
20451,1325,Poste Colon 2Pv,,14.640390,-61.068493,0,10383,0
10384,POSCO3,Poste Colon 3Pv,,14.642553,-61.067645,1,,0
20452,1326,Poste Colon 3Pv,,14.642553,-61.067645,0,10384,0
10385,POSCO4,Poste Colon 4Pv,,14.643958,-61.067474,1,,0
20453,1327,Poste Colon 4Pv,,14.643958,-61.067474,0,10385,0
10386,POSCO5,Poste Colon 5Pv,,14.644874,-61.067560,1,,0
20454,1328,Poste Colon 5Pv,,14.644874,-61.067560,0,10386,0
10387,POSCO6,Poste Colon 6Pv,,14.646610,-61.068875,1,,0
20455,1329,Poste Colon 6Pv,,14.646610,-61.068875,0,10387,0
10388,POSCO7,Poste Colon 7Pv,,14.648539,-61.070129,1,,0
20456,1330,Poste Colon 7Pv,,14.648539,-61.070129,0,10388,0
10389,POSCO8,Poste Colon 8Pv,,14.650235,-61.070201,1,,0
20457,1331,Poste Colon 8Pv,,14.650235,-61.070201,0,10389,0
10390,POSCO9,Poste Colon 9Pv,,14.655045,-61.067450,1,,0
20458,1332,Poste Colon 9Pv,,14.655045,-61.067450,0,10390,0
10391,POSCO10,Poste Colon 10Pv,,14.656679,-61.066813,1,,0
20459,1333,Poste Colon 10Pv,,14.656679,-61.066813,0,10391,0
10392,POSCO11,Poste Colon 11Pv,,14.661490,-61.070413,1,,0
20460,1334,Poste Colon 11Pv,,14.661490,-61.070413,0,10392,0
10948,SERAIL,SERAIL,,14.685538,-61.022491,1,,0
21530,21237,SERAIL,,14.685538,-61.022491,0,10948,0
10681,CHAPEL,Chapelle,,14.686602,-61.031833,1,,0
21224,2410,Chapelle,,14.682563,-61.019399,0,10681,0
10715,MNEBOS,Morne Bossu,,14.683707,-61.018759,1,,0
21225,2411,Morne Bossu,,14.683659,-61.018831,0,10715,0
10714,VALLEE,La Vallee,,14.683044,-61.016527,1,,0
21226,2412,La Vallee,,14.682898,-61.016303,0,10714,0
10949,RIVIES,RIVIERE ROCHE,,14.684424,-61.016135,1,,0
21531,21238,RIVIERE ROCHE,,14.684401,-61.016076,0,10949,0
10861,ENPRSQ,Entrée Presqu'ile,,14.677665,-61.016905,1,,0
21212,2387,Entrée Presqu'ile,,14.677665,-61.016905,0,10861,0
10717,FDDIRI,Fond Diri,,14.676591,-61.018432,1,,0
21211,2386,Fond Diri,,14.676687,-61.018286,0,10717,0
10718,PTRIVBL,Pont Riviere-Blanche,,14.675753,-61.018462,1,,0
21210,2385,Pont Riviere-Blanche,,14.675892,-61.018443,0,10718,0
10855,ALCHOCO,Allee Choco,,14.672564,-61.018627,1,,0
21202,2377,Allee Choco,,14.672564,-61.018627,0,10855,0
10720,CHOCO,Choco,,14.672846,-61.021296,1,,0
21201,2376,Choco,,14.672926,-61.021367,0,10720,0
21199,2374,Cité Luco,,14.673870,-61.026798,0,10573,0
20825,1886,Stade Henri Murano,,14.674165,-61.036290,0,10593,0
10854,CRMANSU,Croisee Manioc Sud,,14.672473,-61.022454,1,,0
21200,2375,Croisee Manioc Sud,,14.672473,-61.022454,0,10854,0
20820,1880,Choco,,14.672765,-61.021226,0,10720,0
10719,ALCHOC,Allee Choco,,14.672565,-61.018819,1,,0
20819,1879,Allee Choco,,14.672565,-61.018819,0,10719,0
20818,1878,Pont Riviere-Blanche,,14.675614,-61.018480,0,10718,0
20817,1877,Fond Diri,,14.676495,-61.018578,0,10717,0
20814,1874,Morne Bossu,,14.683755,-61.018686,0,10715,0
20813,1873,La Vallee,,14.683189,-61.016752,0,10714,0
21521,11238,RIVIERE ROCHE,,14.684447,-61.016194,0,10949,0
10856,PALMIE,Les Palmiers,,14.672123,-61.016448,1,,0
21203,2378,Les Palmiers,,14.672123,-61.016448,0,10856,0
10857,FIGUIER,Figuier,,14.671874,-61.012757,1,,0
21204,2379,Figuier,,14.671874,-61.012757,0,10857,0
10858,BANANE,Bananeraie,,14.669659,-61.010217,1,,0
21205,2380,Bananeraie,,14.669659,-61.010217,0,10858,0
10859,ARUMS,Les Arums,,14.669222,-61.008693,1,,0
21206,2381,Les Arums,,14.669222,-61.008693,0,10859,0
10862,DERMORN,Derriere Morne,,14.679089,-61.015972,1,,0
21213,2388,Derriere Morne,,14.679089,-61.015972,0,10862,0
10863,LACITE,La Cite,,14.679389,-61.010527,1,,0
21214,2389,La Cite,,14.679389,-61.010527,0,10863,0
10864,DELYON,Delyon,,14.677565,-61.008025,1,,0
21215,2390,Delyon,,14.677565,-61.008025,0,10864,0
10865,RIVBLAN,Riviere-Blanche,,14.676311,-61.005529,1,,0
21216,2391,Riviere-Blanche,,14.676311,-61.005529,0,10865,0
10866,ECOPRSQ,Ecole Presqu'ile,,14.675916,-61.004024,1,,0
21217,2392,Ecole Presqu'ile,,14.675850,-61.003900,0,10866,0
10867,CAPRESS,La Capresse,,14.676284,-61.001937,1,,0
21218,2393,La Capresse,,14.676257,-61.001854,0,10867,0
10868,VIELMAS,Vieille Masure,,14.674782,-60.999198,1,,0
21219,2394,Vieille Masure,,14.674782,-60.999198,0,10868,0
10869,PRES,La Croix,,14.674484,-60.998909,1,,0
21220,2395,La Croix,,14.674484,-60.998909,0,10869,0
21221,2397,La Capresse,,14.676310,-61.002021,0,10867,0
21222,2398,Ecole Presqu'ile,,14.675983,-61.004148,0,10866,0
20676,1587,Stade Henri Murano,,14.674113,-61.036250,0,10593,0
10783,LOURD,Lourdes,,14.678014,-61.036164,1,,0
20885,1985,Lourdes,,14.677999,-61.036119,0,10783,0
10687,GOYAV,Goyaviers,,14.679178,-61.037613,1,,0
20778,1829,Goyaviers,,14.679063,-61.037547,0,10687,0
10686,FOUGER,Fougeres,,14.680187,-61.039021,1,,0
20777,1828,Fougeres,,14.680187,-61.039021,0,10686,0
10685,COROSL,Corossol,,14.681673,-61.043298,1,,0
20776,1827,Corossol,,14.681460,-61.043430,0,10685,0
10684,MIRISE,Mirise,,14.683366,-61.043628,1,,0
20775,1826,Mirise,,14.683386,-61.043672,0,10684,0
10683,ROSEA,Les Roseaux,,14.685184,-61.044658,1,,0
20774,1825,Les Roseaux,,14.685138,-61.044729,0,10683,0
10682,OLIV,Les Olives,,14.685665,-61.046305,1,,0
20773,1824,Les Olives,,14.685584,-61.046221,0,10682,0
10298,LAFERM,La Ferme,,14.688519,-61.046869,1,,0
20772,1823,La Ferme,,14.688468,-61.046809,0,10298,0
10680,MOOL,Ecole Morne Des Olives,,14.688854,-61.041576,1,,0
21170,2345,Ecole Morne Des Olives,,14.688854,-61.041576,0,10680,0
21169,2344,Chapelle,,14.690640,-61.044267,0,10681,0
21168,2343,La Ferme,,14.688569,-61.046928,0,10298,0
21167,2342,Les Olives,,14.685747,-61.046389,0,10682,0
21166,2341,Les Roseaux,,14.685229,-61.044588,0,10683,0
21165,2340,Mirise,,14.683345,-61.043584,0,10684,0
21164,2339,Corossol,,14.681887,-61.043165,0,10685,0
21162,2337,Goyaviers,,14.679294,-61.037679,0,10687,0
21490,2787,Lourdes,,14.678030,-61.036210,0,10783,0
21195,2370,Stade Henri Murano,,14.674623,-61.036686,0,10593,0
20826,1887,Balisier,,14.672717,-61.038179,0,10725,0
10852,TOURNES,Tournesol,,14.674333,-61.042578,1,,0
21157,2317,Tournesol,,14.674333,-61.042578,0,10852,0
20787,1845,Mahogany,,14.675786,-61.046296,0,10320,0
20635,1534,Palmier,,14.676598,-61.046106,0,10556,0
20758,1786,Cocotier,,14.677748,-61.049309,0,10670,0
10706,ORANGR,Orangers,,14.673743,-61.039261,1,,0
20801,1860,Orangers,,14.679211,-61.050871,0,10706,0
10694,POMEAU,Pomme D'eau,,14.681652,-61.052630,1,,0
20786,1841,Pomme D'eau,,14.681652,-61.052630,0,10694,0
10692,GLYCER,Glycérias,,14.684468,-61.053465,1,,0
20783,1837,Glycérias,,14.684468,-61.053465,0,10692,0
10693,STAEAU,Station D'eau,,14.685123,-61.055077,1,,0
20784,1838,Station D'eau,,14.685123,-61.055077,0,10693,0
10691,COTONS,Les Cotons,,14.683033,-61.050713,1,,0
20782,1836,Les Cotons,,14.683033,-61.050713,0,10691,0
10690,TROPIQ,Les Tropiques,,14.681925,-61.048498,1,,0
20781,1835,Les Tropiques,,14.681925,-61.048498,0,10690,0
10689,Durand,Ecoles Durand,,14.682327,-61.045953,1,,0
20780,1834,Ecoles Durand,,14.682481,-61.046437,0,10689,0
21158,2331,Ecoles Durand,,14.682173,-61.045470,0,10689,0
10853,PRUNIE,Prunier,,14.678879,-61.040600,1,,0
21160,2333,Prunier,,14.678879,-61.040600,0,10853,0
10688,ABRICOT,Abricotier,,14.675139,-61.046536,1,,0
21161,2334,Abricotier,,14.678792,-61.038577,0,10688,0
21227,2414,Manguier,,14.678347,-61.037180,0,10668,0
10675,PITT,Le Pitt,,14.677012,-61.058831,1,,0
21156,2315,Le Pitt,,14.676798,-61.058331,0,10675,0
10676,EPICER,Epicerie,,14.673860,-61.056171,1,,0
21155,2314,Epicerie,,14.673958,-61.056257,0,10676,0
10851,ABRICOS,Abricotiers,,14.671705,-61.054834,1,,0
21154,2313,Abricotiers,,14.671705,-61.054834,0,10851,0
10677,CROIX,La Croix,,14.668716,-61.053931,1,,0
21153,2312,La Croix,,14.668716,-61.053931,0,10677,0
10678,BAMBOU,Les Bambous,,14.668495,-61.050386,1,,0
21159,2332,Les Bambous,,14.668498,-61.050398,0,10678,0
10065,POIRIER,Poirier,,14.668485,-61.049076,1,,0
20103,2474,Poirier,,14.668485,-61.049076,0,10065,0
10943,RABU,Rabuchon,,14.679394,-61.055739,1,,0
21515,10493,Rabuchon,,14.679394,-61.055739,0,10943,0
10679,POIRIE,Poirier,,14.668366,-61.049154,1,,0
20769,1819,Poirier,,14.668366,-61.049154,0,10679,0
20768,1818,Les Bambous,,14.668492,-61.050374,0,10678,0
20707,1727,Fleurie,,14.668126,-61.050991,0,10622,0
20779,1831,Abricotier,,14.671486,-61.054495,0,10688,0
20765,1814,Epicerie,,14.673761,-61.056085,0,10676,0
20764,1813,Le Pitt,,14.677226,-61.059331,0,10675,0
20630,1529,Resid Bwa Santal,,14.621634,-61.007588,0,10517,0
10460,TUDI,Tunnel De Didier,,14.643097,-61.085563,1,,0
21271,2511,Tunnel De Didier,,14.643143,-61.085471,0,10460,0
10646,FDRIVI,Fond La Riviere,,14.642083,-61.086111,1,,0
21272,2512,Fond La Riviere,,14.642109,-61.086110,0,10646,0
10645,CAMPEC,Les Campeches,,14.648937,-61.058768,1,,0
21273,2513,Les Campeches,,14.635700,-61.085142,0,10645,0
10644,VERGER,Le Verger,,14.633750,-61.084454,1,,0
21274,2514,Le Verger,,14.633792,-61.084496,0,10644,0
10643,CHÂTEAU,Château D'eau,,14.630080,-61.084238,1,,0
21275,2515,Château D'eau,,14.630167,-61.084213,0,10643,0
10642,FDGATEA,Fond Gateau,,14.626690,-61.086389,1,,0
21276,2516,Fond Gateau,,14.626517,-61.086453,0,10642,0
10641,CHATAIG,Les Chataigniers,,14.624144,-61.087452,1,,0
21277,2517,Les Chataigniers,,14.624147,-61.087429,0,10641,0
10640,FDGOY,Fond Goyage,,14.622390,-61.089453,1,,0
21278,2518,Fond Goyage,,14.622330,-61.089545,0,10640,0
10639,LIBERT,Liberté,,14.616088,-61.083648,1,,0
21279,2519,Liberté,,14.622902,-61.090972,0,10639,0
10941,CLIBERT,Cité Liberté,,14.624400,-61.090260,1,,0
21513,3020,Cité Liberté,,14.624400,-61.090260,0,10941,0
10638,DIVINE,Divine,,14.622297,-61.092363,1,,0
21280,2520,Divine,,14.622320,-61.092437,0,10638,0
10046,JULSÉV,Jules Sévère,,14.617728,-61.102040,1,,0
20072,2494,Jules Sévère,,14.617728,-61.102040,0,10046,0
20723,1745,Divine,,14.622274,-61.092290,0,10638,0
20724,1746,Liberté,,14.622663,-61.090973,0,10639,0
20725,1747,Fond Goyage,,14.622451,-61.089361,0,10640,0
20726,1748,Les Chataigniers,,14.624141,-61.087474,0,10641,0
20727,1749,Fond Gateau,,14.626863,-61.086326,0,10642,0
20728,1750,Château D'eau,,14.629993,-61.084262,0,10643,0
20729,1751,Le Verger,,14.633709,-61.084412,0,10644,0
20730,1752,Les Campeches,,14.635861,-61.085186,0,10645,0
20731,1753,Fond La Riviere,,14.642056,-61.086111,0,10646,0
20532,1409,Tunnel De Didier,,14.643050,-61.085655,0,10460,0
10050,LEPOINT,Le Point,,14.630941,-61.097675,1,,0
20078,2482,Le Point,,14.630913,-61.097700,0,10050,0
10034,COQUEL,Coquelicot,,14.629293,-61.098095,1,,0
20053,2483,Coquelicot,,14.629372,-61.098052,0,10034,0
10043,GRVIL,Grand Village,,14.628492,-61.099425,1,,0
20068,2484,Grand Village,,14.628498,-61.099421,0,10043,0
10021,AMANDI,Amandier,,14.629441,-61.100865,1,,0
20032,2485,Amandier,,14.629488,-61.100960,0,10021,0
20081,2486,Les Hameaux,,14.628799,-61.101819,0,10052,0
20058,2487,Dominante,,14.629239,-61.103287,0,10037,0
20095,2488,Ozenat,,14.627984,-61.103900,0,10060,0
20056,2489,Delouche,,14.625096,-61.102856,0,10036,0
20037,2490,Bellance,,14.623138,-61.102731,0,10024,0
20105,2491,Roland Janvier,,14.622015,-61.102578,0,10067,0
20076,2492,La Sagesse,,14.620665,-61.103570,0,10049,0
20107,2493,Stade,,14.619360,-61.101995,0,10068,0
10066,PTRN2,Pont RN2,,14.616333,-61.099288,1,,0
20104,2455,Pont RN2,,14.616333,-61.099288,0,10066,0
20033,1704,Amandier,,14.629394,-61.100769,0,10021,0
20069,1705,Grand Village,,14.628486,-61.099430,0,10043,0
20054,1706,Coquelicot,,14.629215,-61.098139,0,10034,0
20079,1707,Le Point,,14.630970,-61.097650,0,10050,0
20092,1708,Maustenil,,14.632442,-61.098108,0,10058,0
10026,BELVEDR,Belvédère,,14.639827,-61.098565,1,,0
20040,1715,Belvédère,,14.639827,-61.098565,0,10026,0
10047,LACROIX,La Croix,,14.640893,-61.099954,1,,0
20073,2466,La Croix,,14.640893,-61.099954,0,10047,0
11231,1-A-43,CANNELLE,,14.629063,-61.116023,1,,0
20683,1-A-43,CANNELLE,,14.629063,-61.116023,0,11231,0
10601,MONTEMA,Montemar,,14.628398,-61.117839,1,,0
20684,1684,Montemar,,14.628398,-61.117839,0,10601,0
10602,PANORMQ,Panoramique,,14.629051,-61.117885,1,,0
20685,1685,Panoramique,,14.629051,-61.117885,0,10602,0
10603,CORNIC,Corniche,,14.629718,-61.117528,1,,0
20686,1686,Corniche,,14.629718,-61.117528,0,10603,0
10604,SOUPIRS,Soupirs,,14.631421,-61.116951,1,,0
20687,1687,Soupirs,,14.631421,-61.116951,0,10604,0
10605,GLICIR,Gliricidias,,14.647319,-61.075142,1,,0
20688,1688,Gliricidias,,14.631345,-61.116539,0,10605,0
10606,LACO,Point De Vue Pv,,14.628138,-61.117612,1,,0
20689,1689,Point De Vue Pv,,14.628135,-61.117605,0,10606,0
21240,2445,Point De Vue Pv,,14.628140,-61.117619,0,10606,0
11232,1-A-44,FOND BERNIER 2,,14.628907,-61.114730,1,,0
21241,1-A-44,FOND BERNIER 2,,14.628907,-61.114730,0,11232,0
21242,1-A-45,FOND BERNIER 1,,14.627278,-61.113793,0,11233,0
10713,PONSOLD,Ponpon Soldat,,14.669885,-61.035586,1,,0
20812,1871,Ponpon Soldat,,14.669946,-61.035712,0,10713,0
10712,MANGVER,Mangot Vert,,14.668571,-61.034613,1,,0
20811,1870,Mangot Vert,,14.668347,-61.034539,0,10712,0
10711,BARBAD,Barbadine,,14.666998,-61.034440,1,,0
20810,1869,Barbadine,,14.667229,-61.034418,0,10711,0
10710,AVOCAT,Avocatiers,,14.665615,-61.034244,1,,0
20809,1868,Avocatiers,,14.665747,-61.034358,0,10710,0
20808,1867,Gliciridias,,14.662964,-61.033593,0,10623,0
20807,1866,Les Campeches,,14.662059,-61.032210,0,10645,0
20806,1865,Peupliers,,14.661315,-61.030433,0,10518,0
10709,CITRONI,Citronniers,,14.662221,-61.029493,1,,0
20805,1864,Citronniers,,14.662313,-61.029438,0,10709,0
10708,ARBPAIN,Arbre A Pain,,14.663874,-61.028985,1,,0
20804,1863,Arbre A Pain,,14.664181,-61.029211,0,10708,0
10707,PALMI,Palmiers,,14.668230,-61.030452,1,,0
20803,1862,Palmiers,,14.668052,-61.030646,0,10707,0
20802,1861,Canne A Sucre,,14.668269,-61.029660,0,10553,0
10705,BANANI,Bananiers,,14.663999,-61.026967,1,,0
20799,1858,Bananiers,,14.663877,-61.026904,0,10705,0
10704,QUENET,Quénétier,,14.661851,-61.026153,1,,0
20798,1857,Quénétier,,14.661829,-61.026084,0,10704,0
20797,1856,Bougainvillier,,14.660360,-61.020945,0,10555,0
10703,MULTIP,Multipliant,,14.662463,-61.020316,1,,0
20796,1855,Multipliant,,14.662730,-61.020293,0,10703,0
10702,TPMONSE,Tapis Monseigneur,,14.664152,-61.018152,1,,0
20795,1854,Tapis Monseigneur,,14.664121,-61.018029,0,10702,0
10699,COTONI,Cotonniers,,14.658886,-61.012847,1,,0
20792,1850,Cotonniers,,14.658914,-61.012843,0,10699,0
10698,CHADEQ,Chadèque,,14.658530,-61.011328,1,,0
20791,1849,Chadèque,,14.658582,-61.011482,0,10698,0
10697,CARAMB,Caramboles,,14.657621,-61.010328,1,,0
20790,1848,Caramboles,,14.657844,-61.010427,0,10697,0
10696,DEBO,Caillemite,,14.656278,-61.009668,1,,0
20789,1847,Caillemite,,14.656292,-61.009680,0,10696,0
21194,2369,Caillemite,,14.656264,-61.009655,0,10696,0
21193,2368,Caramboles,,14.657397,-61.010228,0,10697,0
21192,2367,Chadèque,,14.658478,-61.011174,0,10698,0
21191,2366,Cotonniers,,14.658857,-61.012852,0,10699,0
21188,2363,Tapis Monseigneur,,14.664183,-61.018275,0,10702,0
21187,2362,Multipliant,,14.662196,-61.020339,0,10703,0
21186,2361,Bougainvillier,,14.660557,-61.020882,0,10555,0
21185,2360,Quénétier,,14.661873,-61.026222,0,10704,0
21184,2359,Bananiers,,14.664121,-61.027029,0,10705,0
21182,2357,Orangers,,14.668275,-61.027651,0,10706,0
21181,2356,Canne A Sucre,,14.668329,-61.029382,0,10553,0
21180,2355,Palmiers,,14.668409,-61.030259,0,10707,0
21179,2354,Arbre A Pain,,14.663568,-61.028759,0,10708,0
21178,2353,Citronniers,,14.662130,-61.029547,0,10709,0
21177,2352,Peupliers,,14.661015,-61.030580,0,10518,0
21176,2351,Les Campeches,,14.662127,-61.032532,0,10645,0
21175,2350,Gliricidias,,14.663292,-61.033744,0,10605,0
21174,2349,Avocatiers,,14.665484,-61.034130,0,10710,0
21173,2348,Barbadine,,14.666766,-61.034461,0,10711,0
21172,2347,Mangot Vert,,14.668795,-61.034686,0,10712,0
21171,2346,Ponpon Soldat,,14.669824,-61.035461,0,10713,0
10007,CHATE,CHATEAUBOEUF,,14.618756,-61.039268,1,,0
20145,2032,CHATEAUBOEUF,,14.619464,-61.039203,0,10007,0
10096,DOROTHY,Dorothy,,14.611866,-61.043182,1,,0
20142,2033,Dorothy,,14.612297,-61.043585,0,10096,0
10103,EXMEDTR,EX Médecine Du Travail,,14.611541,-61.045389,1,,0
20180,2034,EX Médecine Du Travail,,14.611829,-61.045403,0,10103,0
10073,ALLEND,Allende Pv,,14.610346,-61.046560,1,,0
20114,2019,Allende Pv,,14.610346,-61.046560,0,10073,0
10072,AFPA,Afpa,,14.610367,-61.049070,1,,0
20084,2001,Afpa,,14.610364,-61.048648,0,10072,0
10161,STCHRIS,St Christophe,,14.611550,-61.052227,1,,0
20218,2002,St Christophe,,14.611468,-61.052011,0,10161,0
10174,ZAKERLY,Zone de Kerlys,,14.613474,-61.051500,1,,0
20232,1010,Zone de Kerlys,,14.613474,-61.051500,0,10174,0
10075,ANIMAL,Animalerie,,14.611133,-61.050784,1,,0
20116,1011,Animalerie,,14.611133,-61.050784,0,10075,0
20045,1022,Afpa,,14.610370,-61.049492,0,10072,0
10127,MARCHDI,Marché De Dillon,,14.610323,-61.048020,1,,0
20178,1042,Marché De Dillon,,14.610323,-61.048020,0,10127,0
10074,ALLENDE,Salvador Allende,,14.610329,-61.046260,1,,0
20115,1043,Salvador Allende,,14.610329,-61.046260,0,10074,0
20150,1018,EX Médecine Du Travail,,14.611253,-61.045375,0,10103,0
20141,1045,Dorothy,,14.611434,-61.042779,0,10096,0
20144,1046,CHATEAUBOEUF,,14.619583,-61.038918,0,10007,0
10173,YOLE,Yole,,14.621428,-61.038905,1,,0
20231,1047,Yole,,14.621428,-61.038905,0,10173,0
10092,DALHIA,Dalhia,,14.622477,-61.039103,1,,0
20137,1048,Dalhia,,14.622477,-61.039103,0,10092,0
10084,CHATODO,Chateau d'eau,,14.623057,-61.040221,1,,0
20127,1049,Chateau d'eau,,14.623057,-61.040221,0,10084,0
10144,OUATAL,Ouatalibi,,14.622272,-61.039279,1,,0
20198,1050,Ouatalibi,,14.622272,-61.039279,0,10144,0
10159,SOLIDAR,Solidarité,,14.626035,-61.038872,1,,0
20215,1051,Solidarité,,14.626035,-61.038872,0,10159,0
10091,CULSAC,Cul de Sac,,14.627072,-61.037423,1,,0
20136,1052,Cul de Sac,,14.627072,-61.037423,0,10091,0
10149,POIDOU,Poix Doux,,14.626016,-61.036200,1,,0
20205,1053,Poix Doux,,14.626016,-61.036200,0,10149,0
10107,GLOUGLO,Glouglous,,14.627081,-61.037848,1,,0
20154,1054,Glouglous,,14.627081,-61.037848,0,10107,0
10145,PARADIS,Résidence Paradisiers,,14.625242,-61.037441,1,,0
20199,1055,Résidence Paradisiers,,14.626169,-61.037584,0,10145,0
20200,1056,Résidence Paradisiers,,14.624314,-61.037299,0,10145,0
10158,SMHLM,SMHLM,,14.622232,-61.036854,1,,0
20214,1057,SMHLM,,14.622232,-61.036854,0,10158,0
10093,DECHETR,Décheterie,,14.620350,-61.037138,1,,0
20138,1058,Décheterie,,14.620350,-61.037138,0,10093,0
10101,EDYCTYS,Résidence Edyctis,,14.619815,-61.038180,1,,0
20148,1059,Résidence Edyctis,,14.619815,-61.038180,0,10101,0
10252,JAMB,Jambette,,14.652760,-61.039500,1,,0
20951,2095,Jambette,,14.652720,-61.039800,0,10252,0
10801,CHATBO1,Chateauboeuf 1Pv,,14.624092,-61.042229,1,,0
20909,2025,Chateauboeuf 1Pv,,14.624092,-61.042229,0,10801,0
10181,OZLAF,Ozier Lafontaine 1Pv,,14.621602,-61.042984,1,,0
20910,2026,Ozier Lafontaine 1Pv,,14.621592,-61.043017,0,10181,0
10802,CHATBO2,Chateauboeuf 2Pv,,14.620247,-61.043618,1,,0
20911,2027,Chateauboeuf 2Pv,,14.620247,-61.043618,0,10802,0
10180,PELICA,Pelican,,14.618516,-61.045429,1,,0
20912,2028,Pelican,,14.618410,-61.045635,0,10180,0
20913,2029,Distillerie,,14.616639,-61.049064,0,10179,0
10178,CCOMDIL,Ctre Comm Dillon,,14.615823,-61.050647,1,,0
20914,2030,Ctre Comm Dillon,,14.615821,-61.050720,0,10178,0
20915,2031,KERLYS,,14.614000,-61.052100,0,10951,0
20241,1029,Ctre Comm Dillon,,14.615824,-61.050575,0,10178,0
20243,1031,Pelican,,14.618622,-61.045223,0,10180,0
20244,1032,Ozier Lafontaine 1Pv,,14.621611,-61.042951,0,10181,0
10182,ESPERAN,Espérance,,14.624813,-61.041248,1,,0
20245,1033,Espérance,,14.624813,-61.041248,0,10182,0
20319,1183,Jambette,,14.652800,-61.039200,0,10252,0
10176,EPAG,EPAG,,14.600617,-61.045029,1,,0
20239,1027,EPAG,,14.600617,-61.045029,0,10176,0
10796,RPZF,Etang Z'abricot 1Pv,,14.603478,-61.041948,1,,0
20899,2014,Etang Z'abricot 1Pv,,14.603478,-61.041948,0,10796,0
10797,ZOFRAN2,Zone Franche 2Pv,,14.604316,-61.043623,1,,0
20900,2015,Zone Franche 2Pv,,14.604316,-61.043623,0,10797,0
10798,ZOFRAN1,Zone Franche 1Pv,,14.604083,-61.044475,1,,0
20901,2016,Zone Franche 1Pv,,14.604083,-61.044475,0,10798,0
10151,PTIONJU,Protection judiciaire,,14.608974,-61.049847,1,,0
20207,1012,Protection judiciaire,,14.608974,-61.049847,0,10151,0
10164,THURIAF,Judes Thuriaf,,14.606601,-61.049826,1,,0
20221,1013,Judes Thuriaf,,14.606601,-61.049826,0,10164,0
10115,JMSERRA,Jean Marie Serrault,,14.606263,-61.048620,1,,0
20164,1014,Jean Marie Serrault,,14.606263,-61.048620,0,10115,0
10110,HARMONI,Harmonies,,14.606245,-61.047281,1,,0
20158,1015,Harmonies,,14.606245,-61.047281,0,10110,0
10122,ANPE,Zone Franche,,14.604227,-61.044588,1,,0
20235,1023,Zone Franche,,14.604227,-61.044588,0,10122,0
10128,METR,LE SIST,,14.604396,-61.043410,1,,0
20236,1024,LE SIST,,14.604396,-61.043410,0,10128,0
10168,AGORA,Agora,,14.603917,-61.042132,1,,0
20237,1025,Agora,,14.603917,-61.042132,0,10168,0
10175,HEMING,Ernest Hemingway,,14.601970,-61.043247,1,,0
20238,1026,Ernest Hemingway,,14.601970,-61.043247,0,10175,0
10189,ZACRR,Sortie Georges Zaïre,,14.615021,-61.039554,1,,0
20254,1063,Sortie Georges Zaïre,,14.615021,-61.039554,0,10189,0
10914,OZANCAR,Ozanam les Caraïbes,,14.613940,-61.040100,1,,0
21455,2737,Ozanam les Caraïbes,,14.613940,-61.040100,0,10914,0
10903,GIDO,Temple Smyrne,,14.612266,-61.043842,1,,0
